Software Key,CVSS Score,Attack from Where?,User Interaction,Privilege,Confidentiality Metric,Integrity Metric,Availability Metric,Exploitability,Mitigation Plan?
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,2.7,Adjacent,Low,Single,None,Partial,None,Unproven,1
18,2.7,Adjacent,Low,Single,None,Partial,None,Unproven,1
18,2.7,Adjacent,Low,Single,None,Partial,None,Unproven,1
18,2.7,Adjacent,Low,Single,None,Partial,None,Unproven,1
25,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
18,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
18,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
18,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,5,Network,Low,None,None,Partial,None,Unproven,1
18,5,Network,Low,None,None,Partial,None,Unproven,1
18,5,Network,Low,None,None,Partial,None,Unproven,1
18,5,Network,Low,None,None,Partial,None,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
23,4.3,Network,Medium,None,None,Partial,None,Unproven,1
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,4.6,Local,Low,Single,None,None,Complete,Unproven,1
18,4.6,Local,Low,Single,None,None,Complete,Unproven,1
18,4.6,Local,Low,Single,None,None,Complete,Unproven,1
18,4.6,Local,Low,Single,None,None,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,6.4,Network,Low,None,Partial,None,Partial,Unproven,1
26,6.4,Network,Low,None,Partial,None,Partial,Unproven,1
8,5.4,Adjacent,Medium,None,Partial,Partial,Partial,Unproven,1
8,5.4,Adjacent,Medium,None,Partial,Partial,Partial,Unproven,1
8,5.4,Adjacent,Medium,None,Partial,Partial,Partial,Unproven,1
8,5.4,Adjacent,Medium,None,Partial,Partial,Partial,Unproven,1
8,5.4,Adjacent,Medium,None,Partial,Partial,Partial,Unproven,1
8,5.4,Adjacent,Medium,None,Partial,Partial,Partial,Unproven,1
18,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
18,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
18,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
18,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,2.7,Adjacent,Low,Single,None,Partial,None,Unproven,1
4,2.7,Adjacent,Low,Single,None,Partial,None,Unproven,1
4,2.7,Adjacent,Low,Single,None,Partial,None,Unproven,1
4,2.7,Adjacent,Low,Single,None,Partial,None,Unproven,1
4,2.7,Adjacent,Low,Single,None,Partial,None,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,6.6,Local,Medium,Single,Complete,Complete,Complete,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,4,Network,Low,Single,None,Partial,None,Unproven,1
18,4,Network,Low,Single,None,Partial,None,Unproven,1
18,4,Network,Low,Single,None,Partial,None,Unproven,1
18,4,Network,Low,Single,None,Partial,None,Unproven,1
18,4,Network,Low,Single,None,Partial,None,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,7.9,Adjacent,Medium,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,7.9,Adjacent,Medium,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,7.9,Adjacent,Medium,None,Complete,Complete,Complete,Functional,1
13,7.8,Network,Low,None,None,None,Complete,Unproven,1
13,5,Network,Low,None,Partial,None,None,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,7.9,Adjacent,Medium,None,Complete,Complete,Complete,Functional,1
13,5,Network,Low,None,Partial,None,None,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,7.9,Adjacent,Medium,None,Complete,Complete,Complete,Functional,1
13,5,Network,Low,None,Partial,None,None,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,7.9,Adjacent,Medium,None,Complete,Complete,Complete,Functional,1
13,5,Network,Low,None,Partial,None,None,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,7.9,Adjacent,Medium,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,7.9,Adjacent,Medium,None,Complete,Complete,Complete,Functional,1
13,7.8,Network,Low,None,None,None,Complete,Unproven,1
13,5,Network,Low,None,Partial,None,None,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,7.9,Adjacent,Medium,None,Complete,Complete,Complete,Functional,1
13,5,Network,Low,None,Partial,None,None,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,7.8,Network,Low,None,None,None,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,7.9,Adjacent,Medium,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
13,7.9,Adjacent,Medium,None,Complete,Complete,Complete,Functional,1
13,5,Network,Low,None,Partial,None,None,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
